4,경인전자                                ,44900,20750,5,450,-2.12,1,10350,29.96,1,295.90,4630,0,492,2990,20850,20750,162,108,20190416
5,한화케미칼우                            ,15900,11550,3,0,0.00,1,3650,29.80,1,113.39,4223,0,1389,5154,11550,11500,100,21,20190416
6,한익스프레스                            ,7240,5000,5,20,-0.40,1,1670,29.98,1,54.22,62495,0,14044,1317,5000,4970,3790,110,20190416
7,아시아나항공                            ,7280,5500,2,170,3.19,1,1680,30.00,1,218.17,2663650,0,419523,108717,5500,5490,94402,21492,20190416
8,아시아나IDT                             ,23100,18500,2,850,4.82,1,5300,29.78,1,237.43,251638,0,32180,22147,18500,18450,2457,7973,20190416
9,에어부산                                ,9070,6510,2,80,1.24,1,2090,29.94,1,108.95,722955,0,96291,47187,6510,6500,10156,9567,20190416
0,한화우                                  ,36750,27400,2,450,1.67,1,8450,29.86,2,50.42,8628,0,1247,2030,27400,27200,40,20,20190417
1,SK네트웍스우                            ,92100,90500,2,1300,1.46,1,21200,29.90,2,166.58,3273,0,415,362,90600,90500,35,11,20190417
2,금호산업우                              ,63700,51000,2,2050,4.19,1,14650,29.87,4,602.74,17564,0,1934,1023,51000,50700,88,97,20190417
3,롯데지주우                              ,69000,48400,5,650,-1.33,1,15900,29.94,1,80.79,2162,0,500,644,48600,48400,146,4,20190417
4,CJ씨푸드                                ,3045,2980,2,60,2.05,1,700,29.85,1,84.54,261528,0,112299,36996,2980,2975,1027,4921,20190417
5,CJ씨푸드1우                             ,45150,31700,5,150,-0.47,1,10400,29.93,1,82.39,1019,0,762,655,31700,31650,99,3,20190417
6,청호컴넷                                ,4255,2950,2,35,1.20,1,980,29.92,1,64.14,30166,0,3117,2799,2950,2945,495,200,20190417
0,한화우                                  ,47750,27400,2,450,1.67,1,11000,29.93,3,50.42,8628,0,1247,2030,27400,27200,40,20,20190418
1,SK네트웍스우                            ,119500,90500,2,1300,1.46,1,27400,29.75,3,166.58,3273,0,415,362,90600,90500,35,11,20190418
2,한화투자증권우                          ,3150,2000,3,0,0.00,1,725,29.90,1,52.20,4668,0,2035,32825,2000,1985,904,114,20190418
3,동부건설우                              ,22250,18650,2,600,3.32,1,5100,29.74,1,67.97,989,0,754,1206,18400,18350,1,67,20190418
4,SK디스커버리우                          ,22100,14650,5,100,-0.68,1,5100,30.00,1,118.70,1580,0,3018,4844,14650,14600,419,571,20190418
5,한화케미칼우                            ,18000,11550,3,0,0.00,1,4150,29.96,1,113.39,4223,0,1389,5154,11550,11500,100,21,20190418
6,CJ씨푸드1우                             ,58600,31700,5,150,-0.47,1,13450,29.79,2,82.39,1019,0,762,655,31700,31650,99,3,20190418
7,대상홀딩스우                            ,8060,6080,5,30,-0.49,1,1860,30.00,1,706.26,12968,0,2644,5143,6080,6070,100,5,20190418
8,KC코트렐                                ,8690,7120,5,140,-1.93,1,2000,29.90,1,140.31,359958,0,2367,14398,7130,7120,1052,625,20190418
9,SK케미칼우                              ,33600,20800,2,50,0.24,1,7750,29.98,1,42.69,850,0,1512,801,20800,20650,192,199,20190418
0,금호산업우                              ,75000,51000,2,2050,4.19,1,17300,29.98,1,602.74,17564,0,1934,1023,51000,50700,88,97,20190419
1,동원시스템즈우                          ,32500,25950,2,50,0.19,1,7500,30.00,1,798.30,408,0,600,227,26000,25950,87,62,20190419
2,마니커                                  ,1130,839,2,9,1.08,1,259,29.74,1,130.60,6992156,0,247263,336243,840,839,48172,33392,20190419
0,코오롱글로벌우                          ,20700,17450,3,0,0.00,1,4750,29.78,1,117.45,1164,0,542,1477,17400,17350,1,103,20190420
1,한화케미칼우                            ,17450,11550,3,0,0.00,1,4000,29.74,1,113.39,4223,0,1389,5154,11550,11500,100,21,20190420
2,동원시스템즈우                          ,42250,25950,2,50,0.19,1,9750,30.00,2,798.30,408,0,600,227,26000,25950,87,62,20190420
0,코오롱글로벌우                          ,20700,17450,3,0,0.00,1,4750,29.78,1,117.45,1164,0,542,1477,17400,17350,1,103,20190421
